,Code,Industry
2014-01-01,SZE_600765,机械设备
2014-01-01,SZE_600806,机械设备
2014-01-01,SZE_600815,机械设备
2015-10-26,SZE_600835,机械设备
2014-01-01,SZE_600841,机械设备
2014-01-01,SZE_600843,机械设备
2014-01-01,SZE_600860,机械设备
2016-04-21,SZE_600894,机械设备
2016-07-21,SZE_600960,机械设备
2014-01-01,SZE_600967,机械设备
2014-01-01,SZE_600984,机械设备
2014-01-01,SZE_600992,机械设备
2014-01-01,SZE_601002,机械设备
2016-07-06,SZE_601028,机械设备
2014-01-01,SZE_601038,机械设备
2015-10-26,SZE_601100,机械设备
2014-01-01,SZE_601106,机械设备
2014-01-01,SZE_601177,机械设备
2014-01-01,SZE_601313,机械设备
2014-01-01,SZE_601369,机械设备
2014-01-01,SZE_601608,机械设备
2014-01-01,SZE_601717,机械设备
2016-11-30,SZE_601766,机械设备
2015-10-26,SZE_601798,机械设备
2016-10-28,SZE_601882,机械设备
2014-10-24,SZE_603011,机械设备
2015-10-26,SZE_603012,机械设备
2016-04-07,SZE_603028,机械设备
2016-04-18,SZE_603029,机械设备
2016-12-01,SZE_603036,机械设备
2016-02-19,SZE_603088,机械设备
2016-08-23,SZE_603090,机械设备
2016-07-18,SZE_603111,机械设备
2016-05-25,SZE_603131,机械设备
2016-08-04,SZE_603159,机械设备
2014-09-26,SZE_603169,机械设备
2016-10-28,SZE_603203,机械设备
2016-12-11,SZE_603298,机械设备
2016-04-21,SZE_603308,机械设备
2015-05-06,SZE_603311,机械设备
2015-04-15,SZE_603315,机械设备
2015-10-26,SZE_603318,机械设备
2017-01-05,SZE_603337,机械设备
2015-08-14,SZE_603338,机械设备
2016-05-09,SZE_603339,机械设备
2016-10-28,SZE_603556,机械设备
2015-10-31,SZE_603611,机械设备
2017-01-14,SZE_603626,机械设备
2017-01-05,SZE_603638,机械设备
2017-03-10,SZE_603656,机械设备
2016-10-17,SZE_603667,机械设备
2016-01-06,SZE_603686,机械设备
2016-12-25,SZE_603690,机械设备
2015-10-31,SZE_603699,机械设备
2015-04-13,SZE_603789,机械设备
2015-12-23,SZE_603800,机械设备
2015-10-31,SZE_603901,机械设备
2017-03-01,SZE_603960,机械设备
2017-01-14,SZE_603966,机械设备
2015-02-16,SZE_603969,机械设备
2014-01-01,SZE_000021,计算机
2014-01-01,SZE_000066,计算机
2015-11-03,SZE_000555,计算机
2014-01-01,SZE_000938,计算机
2016-07-11,SZE_000948,计算机
2014-01-01,SZE_000977,计算机
2015-11-03,SZE_000997,计算机
2015-11-02,SZE_002063,计算机
2016-02-19,SZE_002065,计算机
2014-01-01,SZE_002152,计算机
2015-11-02,SZE_002153,计算机
2015-11-03,SZE_002177,计算机
2015-11-03,SZE_002195,计算机
2015-10-16,SZE_002197,计算机
2015-11-03,SZE_002230,计算机
2015-11-03,SZE_002232,计算机
2014-01-01,SZE_002236,计算机
2016-03-23,SZE_002253,计算机
2016-09-13,SZE_002268,计算机
2015-11-02,SZE_002279,计算机
2016-05-22,SZE_002280,计算机
2015-11-03,SZE_002296,计算机
2016-01-25,SZE_002308,计算机
2014-01-01,SZE_002312,计算机
2016-12-05,SZE_002331,计算机
2015-11-03,SZE_002362,计算机
2015-12-31,SZE_002368,计算机
2016-04-15,SZE_002373,计算机
2014-01-01,SZE_002376,计算机
2015-11-03,SZE_002380,计算机
2015-11-03,SZE_002383,计算机
2015-11-03,SZE_002401,计算机
2016-09-27,SZE_002405,计算机
2016-07-18,SZE_002410,计算机
2014-01-01,SZE_002415,计算机
2015-11-03,SZE_002421,计算机
2015-11-02,SZE_002439,计算机
2015-12-25,SZE_002474,计算机
2015-07-01,SZE_002512,计算机
2014-01-01,SZE_002528,计算机
2016-11-01,SZE_002577,计算机
2016-09-27,SZE_002609,计算机
2015-11-02,SZE_002642,计算机
2015-11-02,SZE_002649,计算机
2015-11-02,SZE_002657,计算机
2016-07-25,SZE_002766,计算机
2015-06-18,SZE_002771,计算机
2016-01-07,SZE_002777,计算机
2016-12-11,SZE_002835,计算机
2016-07-11,SZE_300002,计算机
2016-08-09,SZE_300010,计算机
2016-02-19,SZE_300020,计算机
2016-06-26,SZE_300033,计算机
2015-11-02,SZE_300036,计算机
2014-01-01,SZE_300042,计算机
2015-11-03,SZE_300044,计算机
2016-02-04,SZE_300045,计算机
2016-04-15,SZE_300047,计算机
2014-01-01,SZE_300051,计算机
2016-10-10,SZE_300065,计算机
2015-11-03,SZE_300074,计算机
2015-11-02,SZE_300075,计算机
2015-11-02,SZE_300079,计算机
2014-01-01,SZE_300085,计算机
2015-11-03,SZE_300096,计算机
2015-11-03,SZE_300130,计算机
2015-11-03,SZE_300150,计算机
2014-01-01,SZE_300155,计算机
2017-02-27,SZE_300166,计算机
2016-08-04,SZE_300167,计算机
2015-11-02,SZE_300168,计算机
2015-11-02,SZE_300170,计算机
2015-08-14,SZE_300177,计算机
2015-11-02,SZE_300182,计算机
2015-11-02,SZE_300188,计算机
2015-10-26,SZE_300202,计算机
2015-11-03,SZE_300209,计算机
2015-08-14,SZE_300212,计算机
2014-01-01,SZE_300229,计算机
2015-11-02,SZE_300231,计算机
2016-02-19,SZE_300235,计算机
2015-11-02,SZE_300245,计算机
2015-11-03,SZE_300248,计算机
2016-02-19,SZE_300253,计算机
2015-11-03,SZE_300264,计算机
2014-01-01,SZE_300270,计算机
2014-01-01,SZE_300271,计算机
2015-11-03,SZE_300277,计算机
2016-02-19,SZE_300287,计算机
2015-11-03,SZE_300290,计算机
2016-02-19,SZE_300297,计算机
2014-01-01,SZE_300300,计算机
2015-11-03,SZE_300302,计算机
2016-02-19,SZE_300311,计算机
2016-09-27,SZE_300324,计算机
2015-11-03,SZE_300330,计算机
2015-11-03,SZE_300333,计算机
2016-02-19,SZE_300339,计算机
2014-01-01,SZE_300348,计算机
2015-11-02,SZE_300352,计算机
2015-11-03,SZE_300365,计算机
2015-11-02,SZE_300366,计算机
2014-01-08,SZE_300367,计算机
2014-01-08,SZE_300368,计算机
2016-02-19,SZE_300369,计算机
2015-11-02,SZE_300377,计算机
2016-02-19,SZE_300378,计算机
2014-01-22,SZE_300379,计算机
2015-11-03,SZE_300380,计算机
2015-11-03,SZE_300384,计算机
2016-04-15,SZE_300386,计算机
2015-11-02,SZE_300399,计算机
2015-01-15,SZE_300419,计算机
2015-08-12,SZE_300440,计算机
2015-04-13,SZE_300448,计算机
2015-04-13,SZE_300449,计算机
2015-05-06,SZE_300451,计算机
2016-07-24,SZE_300455,计算机
2015-05-25,SZE_300462,计算机
2015-05-25,SZE_300465,计算机
2015-05-25,SZE_300468,计算机
2015-11-03,SZE_300469,计算机
2016-04-05,SZE_300479,计算机
2015-12-23,SZE_300496,计算机
2016-09-27,SZE_300508,计算机
2016-05-25,SZE_300513,计算机
2016-12-05,SZE_300520,计算机
2016-07-18,SZE_300523,计算机
2016-07-18,SZE_300525,计算机
2016-08-04,SZE_300532,计算机
2016-09-07,SZE_300541,计算机
2016-09-07,SZE_300542,计算机
2016-10-12,SZE_300546,计算机
2016-10-17,SZE_300550,计算机
2016-10-17,SZE_300552,计算机
2016-10-28,SZE_300556,计算机
2016-10-28,SZE_300559,计算机
2016-11-06,SZE_300561,计算机
2016-12-11,SZE_300579,计算机
2016-12-19,SZE_300588,计算机
2017-01-14,SZE_300598,计算机
2017-01-14,SZE_300605,计算机
2017-01-24,SZE_300608,计算机
2017-01-19,SZE_300609,计算机
2017-03-10,SZE_300627,计算机
2014-01-01,SZE_600100,计算机
2016-04-15,SZE_600271,计算机
2015-11-02,SZE_600410,计算机
2016-02-19,SZE_600446,计算机
2015-11-03,SZE_600455,计算机
2015-11-03,SZE_600476,计算机
2016-04-15,SZE_600536,计算机
2016-04-05,SZE_600570,计算机
2015-11-02,SZE_600571,计算机
2015-11-02,SZE_600588,计算机
2014-01-01,SZE_600601,计算机
2008-06-02,SZE_600602,计算机
2015-07-01,SZE_600654,计算机
2014-01-01,SZE_600680,计算机
2015-12-17,SZE_600718,计算机
2015-11-03,SZE_600728,计算机
2015-11-03,SZE_600756,计算机
2017-01-18,SZE_600764,计算机
2015-11-03,SZE_600797,计算机
2015-11-03,SZE_600845,计算机
2014-01-01,SZE_600850,计算机
2016-09-13,SZE_600855,计算机
2015-11-03,SZE_601519,计算机
2016-04-15,SZE_603019,计算机
2017-01-05,SZE_603039,计算机
2017-02-14,SZE_603138,计算机
2016-09-07,SZE_603189,计算机
2016-09-30,SZE_603508,计算机
2016-01-19,SZE_603636,计算机
2016-12-01,SZE_603660,计算机
2016-06-16,SZE_603918,计算机
2017-01-23,SZE_603990,计算机
2008-06-02,SZE_000016,家用电器
2015-11-02,SZE_000100,家用电器
2015-11-02,SZE_000333,家用电器
2011-10-10,SZE_000404,家用电器
2015-11-02,SZE_000418,家用电器
2016-12-28,SZE_000521,家用电器
2012-07-02,SZE_000533,家用电器
2015-11-02,SZE_000651,家用电器
2015-04-01,SZE_000801,家用电器
2015-07-01,SZE_000810,家用电器
2015-10-16,SZE_000921,家用电器
2016-08-22,SZE_002011,家用电器
2015-11-02,SZE_002032,家用电器
2015-08-26,SZE_002035,家用电器
2016-06-20,SZE_002050,家用电器
2015-12-14,SZE_002052,家用电器
2015-08-26,SZE_002242,家用电器
2016-02-19,SZE_002260,家用电器
2009-08-20,SZE_002290,家用电器
2015-08-26,SZE_002403,家用电器
2016-09-13,SZE_002413,家用电器
2011-10-10,SZE_002418,家用电器
2010-05-12,SZE_002420,家用电器
2015-08-26,SZE_002429,家用电器
2010-08-30,SZE_002473,家用电器
2015-11-02,SZE_002508,家用电器
2017-01-24,SZE_002519,家用电器
2015-11-02,SZE_002543,家用电器
2016-01-04,SZE_002614,家用电器
2015-10-31,SZE_002616,家用电器
2012-03-28,SZE_002668,家用电器
2012-04-06,SZE_002670,家用电器
2012-05-15,SZE_002676,家用电器
2015-11-02,SZE_002677,家用电器
2012-05-25,SZE_002681,家用电器
2014-01-08,SZE_002705,家用电器
2014-01-22,SZE_002723,家用电器
2015-08-26,SZE_002759,家用电器
2017-01-19,SZE_002848,家用电器
2015-11-03,SZE_300160,家用电器
2015-08-26,SZE_300217,家用电器
2015-08-26,SZE_300247,家用电器
2011-07-25,SZE_300249,家用电器
2011-10-21,SZE_300272,家用电器
2015-08-26,SZE_300342,家用电器
2015-10-31,SZE_300403,家用电器
2015-06-15,SZE_300475,家用电器
2015-11-02,SZE_600060,家用电器
2008-06-02,SZE_600336,家用电器
2011-10-10,SZE_600619,家用电器
2015-11-02,SZE_600690,家用电器
2008-06-02,SZE_600839,家用电器
2008-06-02,SZE_600854,家用电器
2016-06-06,SZE_600870,家用电器
2015-08-26,SZE_600983,家用电器
2017-02-19,SZE_603355,家用电器
2017-01-10,SZE_603366,家用电器
2015-08-26,SZE_603519,家用电器
2017-02-14,SZE_603578,家用电器
2017-02-28,SZE_603579,家用电器
2017-01-19,SZE_603677,家用电器
2016-04-18,SZE_603726,家用电器
2017-01-23,SZE_603868,家用电器
2015-12-24,SZE_603996,家用电器
2015-07-21,SZE_000012,建筑材料
2016-05-25,SZE_000023,建筑材料
2016-07-13,SZE_000401,建筑材料
2014-01-01,SZE_000509,建筑材料
2015-07-01,SZE_000546,建筑材料
2014-01-01,SZE_000619,建筑材料
2015-11-03,SZE_000672,建筑材料
2015-08-14,SZE_000786,建筑材料
2014-01-01,SZE_000789,建筑材料
2015-10-31,SZE_000877,建筑材料
2014-01-01,SZE_000885,建筑材料
2014-01-01,SZE_000935,建筑材料
2014-01-01,SZE_002043,建筑材料
2014-01-01,SZE_002066,建筑材料
2014-01-01,SZE_002082,建筑材料
2016-09-20,SZE_002088,建筑材料
2014-01-01,SZE_002162,建筑材料
2014-01-01,SZE_002163,建筑材料
2014-01-01,SZE_002205,建筑材料
2014-01-01,SZE_002225,建筑材料
2014-01-01,SZE_002233,建筑材料
2014-01-01,SZE_002271,建筑材料
2014-01-01,SZE_002302,建筑材料
2014-01-01,SZE_002314,建筑材料
2016-07-21,SZE_002323,建筑材料
2014-01-01,SZE_002333,建筑材料
2014-01-01,SZE_002346,建筑材料
2015-08-14,SZE_002372,建筑材料
2014-01-01,SZE_002392,建筑材料
2015-10-31,SZE_002398,建筑材料
2016-02-19,SZE_002457,建筑材料
2014-01-01,SZE_002596,建筑材料
2014-01-01,SZE_002623,建筑材料
2014-01-01,SZE_002641,建筑材料
2014-01-01,SZE_002652,建筑材料
2014-01-01,SZE_002671,建筑材料
2014-01-01,SZE_002694,建筑材料
2014-01-22,SZE_002718,建筑材料
2015-02-15,SZE_002742,建筑材料
2015-12-24,SZE_002785,建筑材料
2016-04-18,SZE_002791,建筑材料
2016-04-18,SZE_002795,建筑材料
2014-01-01,SZE_300093,建筑材料
2014-01-01,SZE_300117,建筑材料
2014-01-01,SZE_300198,建筑材料
2014-01-01,SZE_300234,建筑材料
2016-02-19,SZE_300344,建筑材料
2015-03-09,SZE_300374,建筑材料
2016-10-12,SZE_300547,建筑材料
2017-01-14,SZE_300599,建筑材料
2014-07-01,SZE_600145,建筑材料
2014-01-01,SZE_600293,建筑材料
2014-01-01,SZE_600318,建筑材料
2014-01-01,SZE_600321,建筑材料
2014-01-01,SZE_600425,建筑材料
2014-01-01,SZE_600449,建筑材料
2014-01-01,SZE_600539,建筑材料
2015-10-31,SZE_600552,建筑材料
2016-10-28,SZE_600585,建筑材料
2014-01-01,SZE_600586,建筑材料
2014-01-01,SZE_600668,建筑材料
2014-01-01,SZE_600678,建筑材料
2015-10-31,SZE_600720,建筑材料
2015-10-01,SZE_600753,建筑材料
2016-08-25,SZE_600801,建筑材料
2014-01-01,SZE_600802,建筑材料
2014-01-01,SZE_600819,建筑材料
2014-01-01,SZE_600876,建筑材料
2014-01-01,SZE_600881,建筑材料
2008-06-02,SZE_600883,建筑材料
2014-01-01,SZE_601636,建筑材料
2014-01-01,SZE_601992,建筑材料
2017-01-05,SZE_603038,建筑材料
2015-06-15,SZE_603616,建筑材料
2016-05-25,SZE_000010,建筑装饰
2016-07-29,SZE_000018,建筑装饰
2015-10-31,SZE_000055,建筑装饰
2016-12-12,SZE_000065,建筑装饰
2016-05-25,SZE_000498,建筑装饰
2016-07-29,SZE_000928,建筑装饰
2015-11-05,SZE_002047,建筑装饰
2016-05-26,SZE_002051,建筑装饰
2015-11-05,SZE_002060,建筑装饰
2016-05-25,SZE_002062,建筑装饰
2016-07-29,SZE_002081,建筑装饰
2015-11-05,SZE_002116,建筑装饰
2016-05-25,SZE_002135,建筑装饰
2017-01-09,SZE_002140,建筑装饰
2016-05-25,SZE_002178,建筑装饰
2016-11-03,SZE_002200,建筑装饰
2016-05-25,SZE_002307,建筑装饰
2016-10-21,SZE_002310,建筑装饰
2015-11-05,SZE_002325,建筑装饰
2015-11-05,SZE_002375,建筑装饰
2016-12-28,SZE_002431,建筑装饰
2016-05-25,SZE_002469,建筑装饰
2016-07-29,SZE_002482,建筑装饰
2015-11-05,SZE_002504,建筑装饰
2016-04-14,SZE_002524,建筑装饰
2016-07-29,SZE_002541,建筑装饰
2016-05-25,SZE_002542,建筑装饰
2016-05-25,SZE_002545,建筑装饰
2016-01-14,SZE_002586,建筑装饰
2016-07-29,SZE_002620,建筑装饰
2016-05-25,SZE_002628,建筑装饰
2015-11-03,SZE_002659,建筑装饰
2016-04-13,SZE_002663,建筑装饰
2016-07-29,SZE_002713,建筑装饰
2015-11-05,SZE_002717,建筑装饰
2016-08-24,SZE_002743,建筑装饰
2016-05-25,SZE_002755,建筑装饰
2016-05-25,SZE_002775,建筑装饰
2016-05-25,SZE_002781,建筑装饰
2016-03-23,SZE_002789,建筑装饰
2016-08-23,SZE_002811,建筑装饰
2016-12-01,SZE_002822,建筑装饰
2016-12-11,SZE_002830,建筑装饰
2017-03-01,SZE_002856,建筑装饰
2015-11-05,SZE_300197,建筑装饰
2015-11-05,SZE_300284,建筑装饰
2016-07-29,SZE_300355,建筑装饰
2016-05-25,SZE_300492,建筑装饰
2016-05-25,SZE_300495,建筑装饰
2016-02-03,SZE_300500,建筑装饰
2016-04-18,SZE_300506,建筑装饰
2016-06-24,SZE_300517,建筑装饰
2016-08-23,SZE_300536,建筑装饰
2017-01-05,SZE_300592,建筑装饰
2017-02-24,SZE_300621,建筑装饰
2016-05-25,SZE_600039,建筑装饰
2016-05-30,SZE_600068,建筑装饰
2016-05-25,SZE_600170,建筑装饰
2016-05-25,SZE_600209,建筑装饰
2016-05-25,SZE_600248,建筑装饰
2016-05-25,SZE_600284,建筑装饰
2016-05-25,SZE_600326,建筑装饰
2016-09-14,SZE_600477,建筑装饰
2016-08-29,SZE_600491,建筑装饰
2015-11-05,SZE_600496,建筑装饰
2017-01-03,SZE_600502,建筑装饰
2016-05-25,SZE_600512,建筑装饰
2016-05-25,SZE_600528,建筑装饰
2016-05-25,SZE_600545,建筑装饰
2016-05-25,SZE_600610,建筑装饰
2016-04-06,SZE_600629,建筑装饰
2015-11-05,SZE_600820,建筑装饰
2016-05-25,SZE_600853,建筑装饰
2017-01-14,SZE_600939,建筑装饰
2015-11-05,SZE_600970,建筑装饰
2016-05-25,SZE_600986,建筑装饰
2017-01-09,SZE_601117,建筑装饰
2016-05-25,SZE_601186,建筑装饰
2016-05-25,SZE_601226,建筑装饰
2015-11-05,SZE_601390,建筑装饰
2016-05-25,SZE_601611,建筑装饰
2015-12-09,SZE_601618,建筑装饰
2015-11-05,SZE_601668,建筑装饰
2016-05-25,SZE_601669,建筑装饰
2014-01-01,SZE_601789,建筑装饰
2016-05-25,SZE_601800,建筑装饰
2016-07-29,SZE_601886,建筑装饰
2016-07-18,SZE_603007,建筑装饰
2015-11-05,SZE_603017,建筑装饰
2016-07-29,SZE_603018,建筑装饰
2016-07-29,SZE_603030,建筑装饰
2016-12-01,SZE_603098,建筑装饰
2017-02-14,SZE_603388,建筑装饰
2017-01-14,SZE_603637,建筑装饰
2016-05-25,SZE_603698,建筑装饰
2017-02-24,SZE_603717,建筑装饰
2016-05-25,SZE_603778,建筑装饰
2016-05-25,SZE_603828,建筑装饰
2016-08-04,SZE_603843,建筑装饰
2016-09-07,SZE_603887,建筑装饰
2016-06-24,SZE_603909,建筑装饰
2016-12-13,SZE_603929,建筑装饰
2017-01-24,SZE_603955,建筑装饰
2016-05-09,SZE_603959,建筑装饰
2015-01-19,SZE_000022,交通运输
2015-01-19,SZE_000088,交通运输
2015-10-26,SZE_000089,交通运输
2015-10-26,SZE_000099,交通运输
2015-01-19,SZE_000429,交通运输
2015-01-19,SZE_000507,交通运输
2016-02-19,SZE_000520,交通运输
2015-01-19,SZE_000548,交通运输
2016-08-29,SZE_000582,交通运输
2015-01-19,SZE_000828,交通运输
2014-07-01,SZE_000886,交通运输
2015-01-19,SZE_000900,交通运输
2015-01-19,SZE_000905,交通运输
2015-01-19,SZE_000916,交通运输
2015-01-19,SZE_002040,交通运输
2017-02-28,SZE_002120,交通运输
2015-10-31,SZE_002183,交通运输
2016-01-25,SZE_002210,交通运输
2015-10-26,SZE_002245,交通运输
2015-10-31,SZE_002320,交通运输
2017-03-01,SZE_002352,交通运输
2016-08-15,SZE_002357,交通运输
2017-03-01,SZE_002468,交通运输
2016-11-17,SZE_002492,交通运输
2015-10-31,SZE_002627,交通运输
2015-10-26,SZE_002711,交通运输
2015-10-23,SZE_002769,交通运输
2016-05-25,SZE_002800,交通运输
2015-10-26,SZE_300013,交通运输
2015-10-31,SZE_300240,交通运输
2015-10-26,SZE_300350,交通运输
2016-08-23,SZE_300538,交通运输
2015-10-26,SZE_600004,交通运输
2015-10-26,SZE_600009,交通运输
2015-01-19,SZE_600012,交通运输
2015-10-26,SZE_600017,交通运输
2015-10-26,SZE_600018,交通运输
2015-01-19,SZE_600020,交通运输
2015-09-11,SZE_600026,交通运输
2015-10-26,SZE_600029,交通运输
2015-01-19,SZE_600033,交通运输
2016-07-26,SZE_600035,交通运输
2015-10-26,SZE_600057,交通运输
2015-01-19,SZE_600106,交通运输
2015-10-26,SZE_600115,交通运输
2015-10-31,SZE_600119,交通运输
2015-10-26,SZE_600125,交通运输
2015-10-26,SZE_600153,交通运输
2015-01-19,SZE_600180,交通运输
2015-01-19,SZE_600190,交通运输
2015-10-26,SZE_600221,交通运输
2017-03-01,SZE_600233,交通运输
2015-01-19,SZE_600242,交通运输
2015-01-19,SZE_600269,交通运输
2015-10-26,SZE_600270,交通运输
2015-01-19,SZE_600279,交通运输
2015-01-19,SZE_600317,交通运输
2015-09-11,SZE_600350,交通运输
2015-01-19,SZE_600368,交通运输
2015-10-26,SZE_600377,交通运输
2015-10-31,SZE_600428,交通运输
2015-01-19,SZE_600548,交通运输
2015-11-02,SZE_600561,交通运输
2016-05-27,SZE_600575,交通运输
2015-10-26,SZE_600611,交通运输
2015-10-26,SZE_600650,交通运输
2015-10-26,SZE_600662,交通运输
2015-01-19,SZE_600692,交通运输
2015-01-19,SZE_600717,交通运输
2015-01-19,SZE_600751,交通运输
2008-06-02,SZE_600787,交通运输
2015-11-02,SZE_600794,交通运输
2015-01-19,SZE_600798,交通运输
2015-10-31,SZE_600834,交通运输
2015-01-19,SZE_600896,交通运输
2015-10-26,SZE_600897,交通运输
2015-10-31,SZE_601000,交通运输
2015-08-26,SZE_601006,交通运输
2015-01-19,SZE_601008,交通运输
2015-10-31,SZE_601018,交通运输
2015-10-26,SZE_601021,交通运输
2015-01-19,SZE_601107,交通运输
2015-10-26,SZE_601111,交通运输
2015-01-19,SZE_601188,交通运输
2017-03-10,SZE_601228,交通运输
2015-10-26,SZE_601333,交通运输
2015-01-19,SZE_601518,交通运输
2015-01-19,SZE_601866,交通运输
2015-01-19,SZE_601872,交通运输
2015-01-19,SZE_601880,交通运输
2015-10-26,SZE_601919,交通运输
2016-12-19,SZE_603032,交通运输
2016-01-25,SZE_603066,交通运输
2016-06-24,SZE_603069,交通运输
2015-06-18,SZE_603117,交通运输
2016-08-19,SZE_603128,交通运输
2015-07-01,SZE_603167,交通运输
2016-09-27,SZE_603223,交通运输
2016-08-03,SZE_603569,交通运输
2015-10-26,SZE_603885,交通运输
2015-11-06,SZE_000034,农林牧渔
2015-11-03,SZE_000048,农林牧渔
2015-11-02,SZE_000592,农林牧渔
2015-11-03,SZE_000639,农林牧渔
2015-11-03,SZE_000702,农林牧渔
2015-11-03,SZE_000713,农林牧渔
2015-11-03,SZE_000735,农林牧渔
2015-11-03,SZE_000798,农林牧渔
2015-11-03,SZE_000876,农林牧渔
2015-11-03,SZE_000893,农林牧渔
2015-11-03,SZE_000911,农林牧渔
2016-12-21,SZE_000930,农林牧渔
2015-11-03,SZE_000972,农林牧渔
2015-11-03,SZE_000998,农林牧渔
2015-11-03,SZE_002041,农林牧渔
2015-11-03,SZE_002069,农林牧渔
2015-12-07,SZE_002086,农林牧渔
2016-04-28,SZE_002100,农林牧渔
2015-11-03,SZE_002124,农林牧渔
2015-11-03,SZE_002157,农林牧渔
2016-02-19,SZE_002173,农林牧渔
2016-07-05,SZE_002220,农林牧渔
2015-11-03,SZE_002234,农林牧渔
2016-05-16,SZE_002286,农林牧渔
2015-11-10,SZE_002299,农林牧渔
2015-11-03,SZE_002311,农林牧渔
2015-12-14,SZE_002321,农林牧渔
2015-11-03,SZE_002385,农林牧渔
2015-11-03,SZE_002447,农林牧渔
2015-11-03,SZE_002458,农林牧渔
2015-11-03,SZE_002477,农林牧渔
2015-11-03,SZE_002505,农林牧渔
2015-11-03,SZE_002548,农林牧渔
2016-05-23,SZE_002567,农林牧渔
2015-10-26,SZE_002604,农林牧渔
2015-11-03,SZE_002679,农林牧渔
2015-12-15,SZE_002688,农林牧渔
2015-11-03,SZE_002696,农林牧渔
2015-11-03,SZE_002714,农林牧渔
2015-11-03,SZE_002746,农林牧渔
2015-11-03,SZE_002772,农林牧渔
2017-02-24,SZE_002852,农林牧渔
2015-10-26,SZE_300021,农林牧渔
2015-11-03,SZE_300087,农林牧渔
2015-11-03,SZE_300094,农林牧渔
2015-11-03,SZE_300106,农林牧渔
2015-11-03,SZE_300119,农林牧渔
2017-02-28,SZE_300138,农林牧渔
2015-11-03,SZE_300143,农林牧渔
2016-02-19,SZE_300149,农林牧渔
2015-11-03,SZE_300175,农林牧渔
2015-11-02,SZE_300189,农林牧渔
2015-11-03,SZE_300268,农林牧渔
2015-11-03,SZE_300313,农林牧渔
2015-11-02,SZE_300498,农林牧渔
2016-04-18,SZE_300511,农林牧渔
2015-11-03,SZE_600097,农林牧渔
2015-11-03,SZE_600108,农林牧渔
2015-11-03,SZE_600127,农林牧渔
2015-11-03,SZE_600189,农林牧渔
2016-09-28,SZE_600191,农林牧渔
2015-11-03,SZE_600195,农林牧渔
2015-11-03,SZE_600201,农林牧渔
2015-11-03,SZE_600226,农林牧渔
2016-06-15,SZE_600251,农林牧渔
2015-11-03,SZE_600257,农林牧渔
2015-11-03,SZE_600265,农林牧渔
2017-02-28,SZE_600298,农林牧渔
2015-11-03,SZE_600313,农林牧渔
2015-11-03,SZE_600354,农林牧渔
2015-11-03,SZE_600359,农林牧渔
2015-11-03,SZE_600371,农林牧渔
2015-11-03,SZE_600438,农林牧渔
2015-11-03,SZE_600467,农林牧渔
2015-11-03,SZE_600506,农林牧渔
2015-11-03,SZE_600540,农林牧渔
2015-11-03,SZE_600598,农林牧渔
2015-11-03,SZE_600695,农林牧渔
2015-11-03,SZE_600737,农林牧渔
2017-01-09,SZE_600873,农林牧渔
2015-11-03,SZE_600962,农林牧渔
2016-01-26,SZE_600965,农林牧渔
2015-11-03,SZE_600975,农林牧渔
2015-11-03,SZE_601118,农林牧渔
2016-11-06,SZE_603336,农林牧渔
2016-02-22,SZE_603566,农林牧渔
2015-11-03,SZE_603609,农林牧渔
2016-12-01,SZE_603668,农林牧渔
2016-02-05,SZE_603718,农林牧渔
2014-01-01,SZE_000017,汽车
2014-01-01,SZE_000025,汽车
2014-01-01,SZE_000030,汽车
2016-07-21,SZE_000338,汽车
2014-01-01,SZE_000550,汽车
2016-07-21,SZE_000559,汽车
2016-07-21,SZE_000572,汽车
2016-09-26,SZE_000581,汽车
2016-02-19,SZE_000622,汽车
2017-01-10,SZE_000625,汽车
2016-07-21,SZE_000678,汽车
2016-02-26,SZE_000700,汽车
2016-07-21,SZE_000710,汽车
2016-07-21,SZE_000753,汽车
2014-01-01,SZE_000757,汽车
2016-07-21,SZE_000760,汽车
2016-07-21,SZE_000800,汽车
2016-07-21,SZE_000868,汽车
2016-07-21,SZE_000887,汽车
2016-07-18,SZE_000903,汽车
2016-07-21,SZE_000913,汽车
2016-07-21,SZE_000927,汽车
2016-07-21,SZE_000951,汽车
2016-02-19,SZE_000957,汽车
2016-12-12,SZE_000980,汽车
2015-11-01,SZE_000996,汽车
2016-08-25,SZE_001696,汽车
2016-07-21,SZE_002048,汽车
2016-12-19,SZE_002085,汽车
2016-07-21,SZE_002101,汽车
2017-02-18,SZE_002105,汽车
2015-10-31,SZE_002126,汽车
2016-07-21,SZE_002213,汽车
2011-10-10,SZE_002239,汽车
2016-07-21,SZE_002265,汽车
2016-07-21,SZE_002283,汽车
2016-03-03,SZE_002284,汽车
2016-07-21,SZE_002328,汽车
2016-07-21,SZE_002355,汽车
2015-08-14,SZE_002363,汽车
2016-07-21,SZE_002406,汽车
2016-07-21,SZE_002434,汽车
2016-07-21,SZE_002448,汽车
2016-07-21,SZE_002454,汽车
2015-10-26,SZE_002472,汽车
2016-07-21,SZE_002488,汽车
2016-07-21,SZE_002536,汽车
2016-07-21,SZE_002553,汽车
2014-01-01,SZE_002590,汽车
2016-07-21,SZE_002592,汽车
2016-07-21,SZE_002593,汽车
2016-07-21,SZE_002594,汽车
2016-07-21,SZE_002602,汽车
2016-04-11,SZE_002607,汽车
2016-07-21,SZE_002625,汽车
2015-12-23,SZE_002662,汽车
